time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
5.671000000000000085e+01,9.506231765597292771e-01,8.944538291439180222e-02,8.944538291417870879e-02,-2.869113178494396177e+00,-2.668612950230203618e-01,-2.668612950224178437e-01
5.671999999999999886e+01,9.449442827069529649e-01,8.891752899791219300e-02,8.891752899770029306e-02,-2.864538098532924959e+00,-2.662966650961702264e-01,-2.662966650955686521e-01
5.673000000000000398e+01,9.392653888541724339e-01,8.838967508143220908e-02,8.838967508122150263e-02,-2.859963018571451077e+00,-2.657320351693197025e-01,-2.657320351687190718e-01
5.674000000000000199e+01,9.335864950013961217e-01,8.786182116495259986e-02,8.786182116474308690e-02,-2.855387938609980303e+00,-2.651674052424696226e-01,-2.651674052418698802e-01
5.675000000000000000e+01,9.279076011486195874e-01,8.733396724847300452e-02,8.733396724826467117e-02,-2.850812858648509085e+00,-2.646027753156194873e-01,-2.646027753150206885e-01
5.675999999999999801e+01,9.222287072958432752e-01,8.680611333199339530e-02,8.680611333178625544e-02,-2.846237778687038311e+00,-2.640381453887693519e-01,-2.640381453881714968e-01
5.677000000000000313e+01,9.165498134430627442e-01,8.627825941551341138e-02,8.627825941530746501e-02,-2.841662698725564429e+00,-2.634735154619188835e-01,-2.634735154613219166e-01
5.678000000000000114e+01,9.108709195902864320e-01,8.575040549903380216e-02,8.575040549882904928e-02,-2.837087618764093211e+00,-2.629088855350687481e-01,-2.629088855344727249e-01
5.678999999999999915e+01,9.051920257375098977e-01,8.522255158255419294e-02,8.522255158235064743e-02,-2.832512538802622437e+00,-2.623442556082186128e-01,-2.623442556076235332e-01
5.680000000000000426e+01,8.995131318847294777e-01,8.469469766607420902e-02,8.469469766587184312e-02,-2.827937458841148555e+00,-2.617796256813681444e-01,-2.617796256807739530e-01
5.681000000000000227e+01,8.938342380319530545e-01,8.416684374959459980e-02,8.416684374939342739e-02,-2.823362378879677337e+00,-2.612149957545180090e-01,-2.612149957539247613e-01
5.682000000000000028e+01,8.881553441791767423e-01,8.363898983311499058e-02,8.363898983291501166e-02,-2.818787298918206563e+00,-2.606503658276678737e-01,-2.606503658270755697e-01
5.682999999999999829e+01,8.824764503264002080e-01,8.311113591663538136e-02,8.311113591643659593e-02,-2.814212218956735789e+00,-2.600857359008177938e-01,-2.600857359002263780e-01
5.684000000000000341e+01,8.767975564736197880e-01,8.258328200015541132e-02,8.258328199995781937e-02,-2.809637138995261463e+00,-2.595211059739672699e-01,-2.595211059733767978e-01
5.685000000000000142e+01,8.711186626208433648e-01,8.205542808367580210e-02,8.205542808347940364e-02,-2.805062059033790689e+00,-2.589564760471171345e-01,-2.589564760465276061e-01
5.685999999999999943e+01,8.654397687680670526e-01,8.152757416719619288e-02,8.152757416700098791e-02,-2.800486979072319915e+00,-2.583918461202670547e-01,-2.583918461196784144e-01
5.687000000000000455e+01,8.597608749152865215e-01,8.099972025071620896e-02,8.099972025052219748e-02,-2.795911899110845589e+00,-2.578272161934165307e-01,-2.578272161928287787e-01
5.688000000000000256e+01,8.540819810625100983e-01,8.047186633423659974e-02,8.047186633404378175e-02,-2.791336819149374815e+00,-2.572625862665663954e-01,-2.572625862659795870e-01
5.689000000000000057e+01,8.484030872097336751e-01,7.994401241775699052e-02,7.994401241756536602e-02,-2.786761739187904041e+00,-2.566979563397163155e-01,-2.566979563391303953e-01
5.689999999999999858e+01,8.427241933569573629e-01,7.941615850127739518e-02,7.941615850108695029e-02,-2.782186659226432823e+00,-2.561333264128661802e-01,-2.561333264122812592e-01
5.691000000000000369e+01,8.370452995041768318e-01,7.888830458479739738e-02,7.888830458460815986e-02,-2.777611579264958941e+00,-2.555686964860156563e-01,-2.555686964854316234e-01
5.692000000000000171e+01,8.313664056514005196e-01,7.836045066831780204e-02,7.836045066812974413e-02,-2.773036499303488167e+00,-2.550040665591655764e-01,-2.550040665585824318e-01
5.692999999999999972e+01,8.256875117986239854e-01,7.783259675183819282e-02,7.783259675165132840e-02,-2.768461419342017393e+00,-2.544394366323154411e-01,-2.544394366317332401e-01
5.693999999999999773e+01,8.200086179458476732e-01,7.730474283535858360e-02,7.730474283517291267e-02,-2.763886339380546175e+00,-2.538748067054653057e-01,-2.538748067048840484e-01
5.695000000000000284e+01,8.143297240930671421e-01,7.677688891887859968e-02,7.677688891869412224e-02,-2.759311259419072293e+00,-2.533101767786147818e-01,-2.533101767780344682e-01
5.696000000000000085e+01,8.086508302402908299e-01,7.624903500239899046e-02,7.624903500221570651e-02,-2.754736179457601075e+00,-2.527455468517647019e-01,-2.527455468511852765e-01
5.696999999999999886e+01,8.029719363875142957e-01,7.572118108591938124e-02,7.572118108573730466e-02,-2.750161099496130301e+00,-2.521809169249145666e-01,-2.521809169243360849e-01
5.698000000000000398e+01,7.975846042573067063e-01,7.522562588247394544e-02,7.522562588229299296e-02,-2.744522095295161002e+00,-2.515586666107307301e-01,-2.515586666101533031e-01
5.699000000000000199e+01,7.924653208075319588e-01,7.475976465714116725e-02,7.475976465696129725e-02,-2.737904967196598260e+00,-2.508834427146441892e-01,-2.508834427140680390e-01
5.700000000000000000e+01,7.873460373577572113e-01,7.429390343180838907e-02,7.429390343162960153e-02,-2.731287839098035519e+00,-2.502082188185577039e-01,-2.502082188179827749e-01
5.700999999999999801e+01,7.822267539079824639e-01,7.382804220647561089e-02,7.382804220629790581e-02,-2.724670710999472334e+00,-2.495329949224711907e-01,-2.495329949218975107e-01
5.702000000000000313e+01,7.771074704582041637e-01,7.336218098114251351e-02,7.336218098096589091e-02,-2.718053582900904708e+00,-2.488577710263841780e-01,-2.488577710258117470e-01
5.703000000000000114e+01,7.719881870084294162e-01,7.289631975580973533e-02,7.289631975563419519e-02,-2.711436454802341967e+00,-2.481825471302976649e-01,-2.481825471297264829e-01
5.703999999999999915e+01,7.668689035586546687e-01,7.243045853047695715e-02,7.243045853030251335e-02,-2.704819326703778781e+00,-2.475073232342111518e-01,-2.475073232336411910e-01
5.705000000000000426e+01,7.617496201088763685e-01,7.196459730514384590e-02,7.196459730497048457e-02,-2.698202198605211155e+00,-2.468320993381241668e-01,-2.468320993375554551e-01
5.706000000000000227e+01,7.566303366591016211e-01,7.149873607981108159e-02,7.149873607963878885e-02,-2.691585070506648414e+00,-2.461568754420376537e-01,-2.461568754414701632e-01
5.707000000000000028e+01,7.515110532093268736e-01,7.103287485447830341e-02,7.103287485430710702e-02,-2.684967942408085229e+00,-2.454816515459511406e-01,-2.454816515453848991e-01
5.707999999999999829e+01,7.463917697595522371e-01,7.056701362914552522e-02,7.056701362897541130e-02,-2.678350814309522487e+00,-2.448064276498646274e-01,-2.448064276492996072e-01
5.709000000000000341e+01,7.412724863097738259e-01,7.010115240381241397e-02,7.010115240364339639e-02,-2.671733686210954861e+00,-2.441312037537776147e-01,-2.441312037532138712e-01
5.710000000000000142e+01,7.361532028599990785e-01,6.963529117847963579e-02,6.963529117831170068e-02,-2.665116558112391676e+00,-2.434559798576911016e-01,-2.434559798571285794e-01
5.710999999999999943e+01,7.310339194102244420e-01,6.916942995314687148e-02,6.916942995298000496e-02,-2.658499430013828935e+00,-2.427807559616045885e-01,-2.427807559610433152e-01
5.712000000000000455e+01,7.259146359604460308e-01,6.870356872781376023e-02,6.870356872764799006e-02,-2.651882301915261309e+00,-2.421055320655176035e-01,-2.421055320649575515e-01
5.713000000000000256e+01,7.207953525106712833e-01,6.823770750248098205e-02,6.823770750231629434e-02,-2.645265173816698123e+00,-2.414303081694310904e-01,-2.414303081688722874e-01
5.714000000000000057e+01,7.156760690608966469e-01,6.777184627714820386e-02,6.777184627698459862e-02,-2.638648045718135382e+00,-2.407550842733445773e-01,-2.407550842727869955e-01
5.714999999999999858e+01,7.105567856111218994e-01,6.730598505181542568e-02,6.730598505165291678e-02,-2.632030917619572197e+00,-2.400798603772580642e-01,-2.400798603767017314e-01
5.716000000000000369e+01,7.054375021613434882e-01,6.684012382648232831e-02,6.684012382632088800e-02,-2.625413789521004571e+00,-2.394046364811710792e-01,-2.394046364806159677e-01
5.717000000000000171e+01,7.003182187115688517e-01,6.637426260114955012e-02,6.637426260098919228e-02,-2.618796661422441829e+00,-2.387294125850845661e-01,-2.387294125845307036e-01
5.717999999999999972e+01,6.951989352617941043e-01,6.590840137581677194e-02,6.590840137565751045e-02,-2.612179533323878644e+00,-2.380541886889980252e-01,-2.380541886884454117e-01
5.718999999999999773e+01,6.900796518120193568e-01,6.544254015048399375e-02,6.544254015032581473e-02,-2.605562405225315903e+00,-2.373789647929115398e-01,-2.373789647923601476e-01
5.720000000000000284e+01,6.849603683622409456e-01,6.497667892515089638e-02,6.497667892499378595e-02,-2.598945277126748277e+00,-2.367037408968245271e-01,-2.367037408962743839e-01
5.721000000000000085e+01,6.798410849124663091e-01,6.451081769981811820e-02,6.451081769966210411e-02,-2.592328149028185091e+00,-2.360285170007380140e-01,-2.360285170001891197e-01
5.721999999999999886e+01,6.747218014626915616e-01,6.404495647448534001e-02,6.404495647433040839e-02,-2.585711020929622350e+00,-2.353532931046515009e-01,-2.353532931041038279e-01
5.723000000000000398e+01,6.696025180129132615e-01,6.357909524915222876e-02,6.357909524899839349e-02,-2.579093892831054724e+00,-2.346780692085645159e-01,-2.346780692080180919e-01
5.724000000000000199e+01,6.644832345631385140e-01,6.311323402381946446e-02,6.311323402366669777e-02,-2.572476764732491539e+00,-2.340028453124780028e-01,-2.340028453119328000e-01
5.725000000000000000e+01,6.593639511133637665e-01,6.264737279848668627e-02,6.264737279833500205e-02,-2.565859636633928798e+00,-2.333276214163914897e-01,-2.333276214158475359e-01
5.725999999999999801e+01,6.542446676635890190e-01,6.218151157315390809e-02,6.218151157300331328e-02,-2.559242508535365612e+00,-2.326523975203049766e-01,-2.326523975197622440e-01
5.727000000000000313e+01,6.491253842138107188e-01,6.171565034782079684e-02,6.171565034767129143e-02,-2.552625380436797986e+00,-2.319771736242179638e-01,-2.319771736236765081e-01
5.728000000000000114e+01,6.440061007640359714e-01,6.124978912248802559e-02,6.124978912233960265e-02,-2.546008252338235245e+00,-2.313019497281314507e-01,-2.313019497275912162e-01
5.728999999999999915e+01,6.388868173142612239e-01,6.078392789715524741e-02,6.078392789700791388e-02,-2.539391124239672060e+00,-2.306267258320449376e-01,-2.306267258315059521e-01
5.730000000000000426e+01,6.337675338644829237e-01,6.031806667182214310e-02,6.031806667167588509e-02,-2.532773996141104433e+00,-2.299515019359579526e-01,-2.299515019354201883e-01
5.731000000000000227e+01,6.286482504147081762e-01,5.985220544648936492e-02,5.985220544634419632e-02,-2.526156868042541692e+00,-2.292762780398714395e-01,-2.292762780393349242e-01
5.732000000000000028e+01,6.235289669649334288e-01,5.938634422115658673e-02,5.938634422101250754e-02,-2.519539739943978951e+00,-2.286010541437849264e-01,-2.286010541432496324e-01
5.732999999999999829e+01,6.184096835151586813e-01,5.892048299582380855e-02,5.892048299568081182e-02,-2.512922611845415766e+00,-2.279258302476984133e-01,-2.279258302471643682e-01
5.734000000000000341e+01,6.132904000653803811e-01,5.845462177049071117e-02,5.845462177034879692e-02,-2.506305483746848140e+00,-2.272506063516114283e-01,-2.272506063510786045e-01
5.735000000000000142e+01,6.081711166156056336e-01,5.798876054515793299e-02,5.798876054501710120e-02,-2.499688355648284954e+00,-2.265753824555248874e-01,-2.265753824549933404e-01
5.735999999999999943e+01,6.030518331658309972e-01,5.752289931982515481e-02,5.752289931968540548e-02,-2.493071227549722213e+00,-2.259001585594383743e-01,-2.259001585589080485e-01
5.737000000000000455e+01,5.979325497160525860e-01,5.705703809449205050e-02,5.705703809435339058e-02,-2.486454099451154587e+00,-2.252249346633513893e-01,-2.252249346628223126e-01
5.738000000000000256e+01,5.928132662662778385e-01,5.659117686915927231e-02,5.659117686902169486e-02,-2.479836971352591846e+00,-2.245497107672648762e-01,-2.245497107667370207e-01
5.739000000000000057e+01,5.876939828165030910e-01,5.612531564382650107e-02,5.612531564369000608e-02,-2.473219843254028660e+00,-2.238744868711783631e-01,-2.238744868706517566e-01
5.739999999999999858e+01,5.825746993667284546e-01,5.565945441849372288e-02,5.565945441835831731e-02,-2.466602715155465919e+00,-2.231992629750918500e-01,-2.231992629745664647e-01
5.741000000000000369e+01,5.774554159169500434e-01,5.519359319316061163e-02,5.519359319302628852e-02,-2.459985587056898293e+00,-2.225240390790048650e-01,-2.225240390784807287e-01
5.742000000000000171e+01,5.723361324671754069e-01,5.472773196782784039e-02,5.472773196769459975e-02,-2.453368458958335108e+00,-2.218488151829183241e-01,-2.218488151823954369e-01
5.742999999999999972e+01,5.672168490174006594e-01,5.426187074249506220e-02,5.426187074236291097e-02,-2.446751330859772366e+00,-2.211735912868318388e-01,-2.211735912863101727e-01
5.743999999999999773e+01,5.620975655676259120e-01,5.379600951716229096e-02,5.379600951703121525e-02,-2.440134202761209181e+00,-2.204983673907452979e-01,-2.204983673902248809e-01
5.745000000000000284e+01,5.569782821178475007e-01,5.333014829182917971e-02,5.333014829169920035e-02,-2.433517074662641555e+00,-2.198231434946583129e-01,-2.198231434941391449e-01
5.746000000000000085e+01,5.518589986680728643e-01,5.286428706649640152e-02,5.286428706636750463e-02,-2.426899946564078814e+00,-2.191479195985717998e-01,-2.191479195980538530e-01
5.746999999999999886e+01,5.467397152182981168e-01,5.239842584116363028e-02,5.239842584103580891e-02,-2.420282818465515629e+00,-2.184726957024852867e-01,-2.184726957019685889e-01
5.748000000000000398e+01,5.417005728369335138e-01,5.194010342383552359e-02,5.194010342370877081e-02,-2.413397415842093885e+00,-2.177828752555943659e-01,-2.177828752550789448e-01
5.749000000000000199e+01,5.373760216489207320e-01,5.154900204455161589e-02,5.154900204442580680e-02,-2.404119898705418645e+00,-2.169629022307035804e-01,-2.169629022301898524e-01
5.750000000000000000e+01,5.330514704609080612e-01,5.115790066526770818e-02,5.115790066514284279e-02,-2.394842381568743406e+00,-2.161429292058128226e-01,-2.161429292053007323e-01
5.750999999999999801e+01,5.287269192728952794e-01,5.076679928598380742e-02,5.076679928585987184e-02,-2.385564864432068166e+00,-2.153229561809220372e-01,-2.153229561804116399e-01
5.752000000000000313e+01,5.244023680848794999e-01,5.037569790669962216e-02,5.037569790657663027e-02,-2.376287347295386265e+00,-2.145029831560306965e-01,-2.145029831555219368e-01
5.753000000000000114e+01,5.200778168968667181e-01,4.998459652741571446e-02,4.998459652729366626e-02,-2.367009830158711470e+00,-2.136830101311399110e-01,-2.136830101306328444e-01
5.753999999999999915e+01,5.157532657088539363e-01,4.959349514813181370e-02,4.959349514801070224e-02,-2.357732313022036230e+00,-2.128630371062491533e-01,-2.128630371057437243e-01
5.755000000000000426e+01,5.114287145208381569e-01,4.920239376884762844e-02,4.920239376872745374e-02,-2.348454795885354329e+00,-2.120430640813577849e-01,-2.120430640808540490e-01
5.756000000000000227e+01,5.071041633328253750e-01,4.881129238956372074e-02,4.881129238944448973e-02,-2.339177278748679090e+00,-2.112230910564670272e-01,-2.112230910559649288e-01
5.757000000000000028e+01,5.027796121448127042e-01,4.842019101027981304e-02,4.842019101016152571e-02,-2.329899761612003850e+00,-2.104031180315762417e-01,-2.104031180310758364e-01
5.757999999999999829e+01,4.984550609567999224e-01,4.802908963099591227e-02,4.802908963087855476e-02,-2.320622244475328610e+00,-2.095831450066854840e-01,-2.095831450061867163e-01
5.759000000000000341e+01,4.941305097687840875e-01,4.763798825171172702e-02,4.763798825159531319e-02,-2.311344727338646710e+00,-2.087631719817941156e-01,-2.087631719812970410e-01
5.760000000000000142e+01,4.898059585807713612e-01,4.724688687242781931e-02,4.724688687231234918e-02,-2.302067210201971470e+00,-2.079431989569033579e-01,-2.079431989564079486e-01
5.760999999999999943e+01,4.854814073927585794e-01,4.685578549314391855e-02,4.685578549302937823e-02,-2.292789693065296230e+00,-2.071232259320125724e-01,-2.071232259315188284e-01
5.762000000000000455e+01,4.811568562047427999e-01,4.646468411385973329e-02,4.646468411374613666e-02,-2.283512175928614774e+00,-2.063032529071212318e-01,-2.063032529066291532e-01
5.763000000000000256e+01,4.768323050167300181e-01,4.607358273457582559e-02,4.607358273446317265e-02,-2.274234658791939534e+00,-2.054832798822304463e-01,-2.054832798817400330e-01
5.764000000000000057e+01,4.725077538287172918e-01,4.568248135529191789e-02,4.568248135518020170e-02,-2.264957141655264294e+00,-2.046633068573396885e-01,-2.046633068568509406e-01
5.764999999999999858e+01,4.681832026407045655e-01,4.529137997600801713e-02,4.529137997589723769e-02,-2.255679624518589055e+00,-2.038433338324489030e-01,-2.038433338319618204e-01
5.766000000000000369e+01,4.638586514526887306e-01,4.490027859672383187e-02,4.490027859661399612e-02,-2.246402107381907154e+00,-2.030233608075575624e-01,-2.030233608070721452e-01
5.767000000000000171e+01,4.595341002646760042e-01,4.450917721743992417e-02,4.450917721733102517e-02,-2.237124590245231914e+00,-2.022033877826667769e-01,-2.022033877821830250e-01
5.767999999999999972e+01,4.552095490766632224e-01,4.411807583815602340e-02,4.411807583804806115e-02,-2.227847073108556675e+00,-2.013834147577760192e-01,-2.013834147572939326e-01
5.768999999999999773e+01,4.508849978886504961e-01,4.372697445887211570e-02,4.372697445876509714e-02,-2.218569555971881435e+00,-2.005634417328852337e-01,-2.005634417324048124e-01
5.770000000000000284e+01,4.465604467006346612e-01,4.333587307958793045e-02,4.333587307948184864e-02,-2.209292038835199534e+00,-1.997434687079938931e-01,-1.997434687075151372e-01
5.771000000000000085e+01,4.422358955126219349e-01,4.294477170030402968e-02,4.294477170019888462e-02,-2.200014521698524739e+00,-1.989234956831031076e-01,-1.989234956826260170e-01
5.771999999999999886e+01,4.379113443246092086e-01,4.255367032102012198e-02,4.255367032091592061e-02,-2.190737004561849499e+00,-1.981035226582123498e-01,-1.981035226577369246e-01
5.773000000000000398e+01,4.335867931365933736e-01,4.216256894173593672e-02,4.216256894163267210e-02,-2.181459487425167598e+00,-1.972835496333209815e-01,-1.972835496328472216e-01
5.774000000000000199e+01,4.292622419485806473e-01,4.177146756245202902e-02,4.177146756234970809e-02,-2.172181970288492359e+00,-1.964635766084302237e-01,-1.964635766079581292e-01
5.775000000000000000e+01,4.249376907605678655e-01,4.138036618316812826e-02,4.138036618306674408e-02,-2.162904453151817119e+00,-1.956436035835394383e-01,-1.956436035830690368e-01
5.775999999999999801e+01,4.206131395725551392e-01,4.098926480388422056e-02,4.098926480378377313e-02,-2.153626936015141879e+00,-1.948236305586486528e-01,-1.948236305581799166e-01
5.777000000000000313e+01,4.162885883845393042e-01,4.059816342460003530e-02,4.059816342450053156e-02,-2.144349418878459979e+00,-1.940036575337573121e-01,-1.940036575332902413e-01
5.778000000000000114e+01,4.119640371965265779e-01,4.020706204531612760e-02,4.020706204521756755e-02,-2.135071901741784739e+00,-1.931836845088665267e-01,-1.931836845084011212e-01
5.778999999999999915e+01,4.076394860085138516e-01,3.981596066603222683e-02,3.981596066593459660e-02,-2.125794384605109499e+00,-1.923637114839757689e-01,-1.923637114835120288e-01
5.780000000000000426e+01,4.033149348204980167e-01,3.942485928674804158e-02,3.942485928665135503e-02,-2.116516867468428043e+00,-1.915437384590844005e-01,-1.915437384586223257e-01
5.781000000000000227e+01,3.989903836324852904e-01,3.903375790746413387e-02,3.903375790736839102e-02,-2.107239350331752803e+00,-1.907237654341936428e-01,-1.907237654337332333e-01
5.782000000000000028e+01,3.946658324444725086e-01,3.864265652818023311e-02,3.864265652808542006e-02,-2.097961833195077563e+00,-1.899037924093028573e-01,-1.899037924088441132e-01
5.782999999999999829e+01,3.903412812564597822e-01,3.825155514889632541e-02,3.825155514880245605e-02,-2.088684316058402324e+00,-1.890838193844120996e-01,-1.890838193839550208e-01
5.784000000000000341e+01,3.860167300684439473e-01,3.786045376961214015e-02,3.786045376951921448e-02,-2.079406798921720423e+00,-1.882638463595207312e-01,-1.882638463590653177e-01
5.785000000000000142e+01,3.816921788804312210e-01,3.746935239032823939e-02,3.746935239023624353e-02,-2.070129281785045183e+00,-1.874438733346299735e-01,-1.874438733341762253e-01
5.785999999999999943e+01,3.773676276924184947e-01,3.707825101104433169e-02,3.707825101095327952e-02,-2.060851764648369944e+00,-1.866239003097391880e-01,-1.866239003092871052e-01
5.787000000000000455e+01,3.730430765044026598e-01,3.668714963176014643e-02,3.668714963167003795e-02,-2.051574247511688043e+00,-1.858039272848478474e-01,-1.858039272843974299e-01
5.788000000000000256e+01,3.687185253163899334e-01,3.629604825247624567e-02,3.629604825238706700e-02,-2.042296730375013247e+00,-1.849839542599570619e-01,-1.849839542595083097e-01
5.789000000000000057e+01,3.643939741283771516e-01,3.590494687319233102e-02,3.590494687310410299e-02,-2.033019213238338008e+00,-1.841639812350663041e-01,-1.841639812346192173e-01
5.789999999999999858e+01,3.600694229403644253e-01,3.551384549390843026e-02,3.551384549382113898e-02,-2.023741696101662768e+00,-1.833440082101755186e-01,-1.833440082097301249e-01
5.791000000000000369e+01,3.557448717523485904e-01,3.512274411462424500e-02,3.512274411453789047e-02,-2.014464178964980867e+00,-1.825240351852841780e-01,-1.825240351848404219e-01
5.792000000000000171e+01,3.514203205643358641e-01,3.473164273534033730e-02,3.473164273525492646e-02,-2.005186661828305628e+00,-1.817040621603933925e-01,-1.817040621599513295e-01
5.792999999999999972e+01,3.470957693763231378e-01,3.434054135605643654e-02,3.434054135597196245e-02,-1.995909144691630388e+00,-1.808840891355026348e-01,-1.808840891350622093e-01
5.793999999999999773e+01,3.427712181883103559e-01,3.394943997677252884e-02,3.394943997668899149e-02,-1.986631627554955148e+00,-1.800641161106118493e-01,-1.800641161101731169e-01
5.795000000000000284e+01,3.384466670002945765e-01,3.355833859748834358e-02,3.355833859740574993e-02,-1.977354110418273248e+00,-1.792441430857205087e-01,-1.792441430852834139e-01
5.796000000000000085e+01,3.341221158122817947e-01,3.316723721820444282e-02,3.316723721812278591e-02,-1.968076593281598230e+00,-1.784241700608297232e-01,-1.784241700603943215e-01
5.796999999999999886e+01,3.297975646242690684e-01,3.277613583892053511e-02,3.277613583883981496e-02,-1.958799076144922990e+00,-1.776041970359389377e-01,-1.776041970355052013e-01
5.798000000000000398e+01,3.254730134362532334e-01,3.238503445963634986e-02,3.238503445955657339e-02,-1.949521559008241089e+00,-1.767842240110475971e-01,-1.767842240106155260e-01
5.799000000000000199e+01,3.218488115515811820e-01,3.205375089966458479e-02,3.205375089958562018e-02,-1.938866953083256517e+00,-1.758841603985053237e-01,-1.758841603980751955e-01
5.800000000000000000e+01,3.185531685993400752e-01,3.175053002035772842e-02,3.175053002027951321e-02,-1.927566305504498256e+00,-1.749465234238549716e-01,-1.749465234234269528e-01
5.800999999999999801e+01,3.152575256470989684e-01,3.144730914105087899e-02,3.144730914097341318e-02,-1.916265657925739996e+00,-1.740088864492046195e-01,-1.740088864487786824e-01
5.802000000000000313e+01,3.119618826948554746e-01,3.114408826174380751e-02,3.114408826166709457e-02,-1.904965010346973742e+00,-1.730712494745536012e-01,-1.730712494741297736e-01
5.803000000000000114e+01,3.086662397426143678e-01,3.084086738243695114e-02,3.084086738236099107e-02,-1.893664362768215259e+00,-1.721336124999032768e-01,-1.721336124994815031e-01
5.803999999999999915e+01,3.053705967903732610e-01,3.053764650313009824e-02,3.053764650305488756e-02,-1.882363715189456999e+00,-1.711959755252529247e-01,-1.711959755248332604e-01
5.805000000000000426e+01,3.020749538381297672e-01,3.023442562382302676e-02,3.023442562374856896e-02,-1.871063067610690744e+00,-1.702583385506019065e-01,-1.702583385501843516e-01
5.806000000000000227e+01,2.987793108858886604e-01,2.993120474451617385e-02,2.993120474444246545e-02,-1.859762420031932484e+00,-1.693207015759515544e-01,-1.693207015755360811e-01
5.807000000000000028e+01,2.954836679336475536e-01,2.962798386520931748e-02,2.962798386513636195e-02,-1.848461772453174223e+00,-1.683830646013012300e-01,-1.683830646008878384e-01
5.807999999999999829e+01,2.921880249814063912e-01,2.932476298590246458e-02,2.932476298583025845e-02,-1.837161124874415741e+00,-1.674454276266508779e-01,-1.674454276262395958e-01
5.809000000000000341e+01,2.888923820291629529e-01,2.902154210659539310e-02,2.902154210652393984e-02,-1.825860477295649487e+00,-1.665077906519998596e-01,-1.665077906515906592e-01
5.810000000000000142e+01,2.855967390769218461e-01,2.871832122728854020e-02,2.871832122721783634e-02,-1.814559829716891226e+00,-1.655701536773495075e-01,-1.655701536769424165e-01
5.810999999999999943e+01,2.823010961246806838e-01,2.841510034798168383e-02,2.841510034791173284e-02,-1.803259182138132966e+00,-1.646325167026991831e-01,-1.646325167022941738e-01
5.812000000000000455e+01,2.790054531724372455e-01,2.811187946867461582e-02,2.811187946860541423e-02,-1.791958534559366489e+00,-1.636948797280481649e-01,-1.636948797276452372e-01
5.813000000000000256e+01,2.757098102201961387e-01,2.780865858936775944e-02,2.780865858929931073e-02,-1.780657886980608229e+00,-1.627572427533978128e-01,-1.627572427529969945e-01
5.814000000000000057e+01,2.724141672679549764e-01,2.750543771006090654e-02,2.750543770999320722e-02,-1.769357239401849968e+00,-1.618196057787474884e-01,-1.618196057783487518e-01
5.814999999999999858e+01,2.691185243157138696e-01,2.720221683075405017e-02,2.720221683068710372e-02,-1.758056591823091708e+00,-1.608819688040971363e-01,-1.608819688037004814e-01
5.816000000000000369e+01,2.658228813634704313e-01,2.689899595144698216e-02,2.689899595138078511e-02,-1.746755944244325232e+00,-1.599443318294461180e-01,-1.599443318290515725e-01
5.817000000000000171e+01,2.625272384112292690e-01,2.659577507214012579e-02,2.659577507207468161e-02,-1.735455296665566971e+00,-1.590066948547957659e-01,-1.590066948544033298e-01
5.817999999999999972e+01,2.592315954589881621e-01,2.629255419283327289e-02,2.629255419276858158e-02,-1.724154649086808710e+00,-1.580690578801454138e-01,-1.580690578797550594e-01
5.818999999999999773e+01,2.559359525067470553e-01,2.598933331352641651e-02,2.598933331346247461e-02,-1.712854001508050450e+00,-1.571314209054950894e-01,-1.571314209051068167e-01
5.820000000000000284e+01,2.526403095545035615e-01,2.568611243421934850e-02,2.568611243415615947e-02,-1.701553353929283974e+00,-1.561937839308440712e-01,-1.561937839304579079e-01
5.821000000000000085e+01,2.493446666022624547e-01,2.538289155491249213e-02,2.538289155485005250e-02,-1.690252706350525713e+00,-1.552561469561937191e-01,-1.552561469558096374e-01
5.821999999999999886e+01,2.460490236500213479e-01,2.507967067560563923e-02,2.507967067554395246e-02,-1.678952058771767453e+00,-1.543185099815433947e-01,-1.543185099811613947e-01
5.823000000000000398e+01,2.427533806977778819e-01,2.477644979629856775e-02,2.477644979623763039e-02,-1.667651411193001199e+00,-1.533808730068923765e-01,-1.533808730065124581e-01
5.824000000000000199e+01,2.394577377455367473e-01,2.447322891699171485e-02,2.447322891693153035e-02,-1.656350763614242716e+00,-1.524432360322420243e-01,-1.524432360318642155e-01
5.825000000000000000e+01,2.361620947932956405e-01,2.417000803768486195e-02,2.417000803762542338e-02,-1.645050116035484455e+00,-1.515055990575916722e-01,-1.515055990572159728e-01
5.825999999999999801e+01,2.328664518410545337e-01,2.386678715837800557e-02,2.386678715831932335e-02,-1.633749468456726195e+00,-1.505679620829413479e-01,-1.505679620825677023e-01
5.827000000000000313e+01,2.295708088888110399e-01,2.356356627907093410e-02,2.356356627901300474e-02,-1.622448820877959941e+00,-1.496303251082903296e-01,-1.496303251079187935e-01
5.828000000000000114e+01,2.262751659365699330e-01,2.326034539976408119e-02,2.326034539970690124e-02,-1.611148173299201680e+00,-1.486926881336399775e-01,-1.486926881332705508e-01
5.828999999999999915e+01,2.229795229843288262e-01,2.295712452045722829e-02,2.295712452040079773e-02,-1.599847525720443198e+00,-1.477550511589896254e-01,-1.477550511586222803e-01
5.830000000000000426e+01,2.196838800320853324e-01,2.265390364115015681e-02,2.265390364109447913e-02,-1.588546878141676943e+00,-1.468174141843386349e-01,-1.468174141839733715e-01
